plot,mussel.number,trtmnt,mussel.length,loose,drilled,complete
B07,,SOB,,FALSE,FALSE,FALSE
B07,,SOB,,FALSE,FALSE,FALSE
B07,,SOB,,FALSE,FALSE,FALSE
B07,,SOB,22.24,FALSE,TRUE,TRUE
B07,,SOB,14,FALSE,TRUE,TRUE
B07,,SOB,5.95,FALSE,TRUE,TRUE
B08,,HOP,35.12,FALSE,FALSE,FALSE
B08,,HOP,40.83,FALSE,FALSE,FALSE
B08,,HOP,50.17,FALSE,FALSE,FALSE
B08,,HOP,52.43,FALSE,FALSE,FALSE
B08,,HOP,68.19,FALSE,FALSE,FALSE
B08,,HOP,46.42,FALSE,FALSE,FALSE
B08,,HOP,33.38,FALSE,FALSE,FALSE
B08,,HOP,27.79,FALSE,FALSE,FALSE
B08,,HOP,23.56,FALSE,FALSE,FALSE
B08,,HOP,25.83,FALSE,FALSE,FALSE
B08,,HOP,20.24,FALSE,FALSE,FALSE
B08,,HOP,22.76,FALSE,FALSE,FALSE
B08,,HOP,20.07,FALSE,FALSE,FALSE
B08,,HOP,15.6,FALSE,FALSE,FALSE
B08,,HOP,22.28,FALSE,FALSE,FALSE
B08,,HOP,19.65,FALSE,FALSE,FALSE
B08,,HOP,19.52,FALSE,FALSE,FALSE
B08,,HOP,8.49,FALSE,FALSE,FALSE
B08,,HOP,14.56,FALSE,FALSE,FALSE
B08,,HOP,16.6,FALSE,FALSE,FALSE
B08,,HOP,18.44,FALSE,FALSE,FALSE
B08,,HOP,11.15,FALSE,FALSE,FALSE
B08,,HOP,10.09,FALSE,FALSE,FALSE
B08,,HOP,10.2,FALSE,FALSE,FALSE
B08,,HOP,8.62,FALSE,FALSE,FALSE
B08,,HOP,7.7,FALSE,FALSE,FALSE
B08,,HOP,33.8,FALSE,FALSE,FALSE
B08,,HOP,31.09,FALSE,FALSE,FALSE
B08,,HOP,16.88,FALSE,FALSE,FALSE
B08,,HOP,30.49,FALSE,FALSE,FALSE
B08,,HOP,38.72,FALSE,FALSE,FALSE
B08,,HOP,24.35,FALSE,FALSE,FALSE
B08,,HOP,28.16,FALSE,FALSE,FALSE
B08,,HOP,15.33,FALSE,FALSE,FALSE
B08,,HOP,24.02,FALSE,FALSE,FALSE
B08,,HOP,27.57,FALSE,FALSE,FALSE
B08,,HOP,18.05,FALSE,FALSE,FALSE
B08,,HOP,27.33,FALSE,FALSE,FALSE
B08,,HOP,23.09,FALSE,FALSE,FALSE
B08,,HOP,36.32,FALSE,FALSE,FALSE
B08,,HOP,20.16,FALSE,FALSE,FALSE
B08,,HOP,13.08,FALSE,FALSE,FALSE
B08,,HOP,16.86,FALSE,FALSE,FALSE
B08,,HOP,14.3,FALSE,FALSE,FALSE
B08,,HOP,14.83,FALSE,FALSE,FALSE
B08,,HOP,11.92,FALSE,FALSE,FALSE
B08,,HOP,14.32,FALSE,FALSE,FALSE
B08,,HOP,11.02,FALSE,FALSE,FALSE
B08,,HOP,15.21,FALSE,FALSE,FALSE
B08,,HOP,12.22,FALSE,FALSE,FALSE
B08,,HOP,11.8,FALSE,FALSE,FALSE
B08,,HOP,8.18,FALSE,FALSE,FALSE
B08,,HOP,10.32,FALSE,FALSE,FALSE
B08,,HOP,10.62,FALSE,FALSE,FALSE
B08,,HOP,10.08,FALSE,FALSE,FALSE
B08,,HOP,12.25,FALSE,FALSE,FALSE
B08,,HOP,11.75,FALSE,FALSE,FALSE
B08,,HOP,11.44,FALSE,FALSE,FALSE
B08,,HOP,18.28,FALSE,FALSE,FALSE
B08,,HOP,9.13,FALSE,FALSE,FALSE
B08,,HOP,10.74,FALSE,FALSE,FALSE
B08,,HOP,8.42,FALSE,FALSE,FALSE
B08,,HOP,7.17,FALSE,FALSE,FALSE
B08,,HOP,9.41,FALSE,FALSE,FALSE
B08,,HOP,6.73,FALSE,FALSE,FALSE
B08,,HOP,8.77,FALSE,FALSE,FALSE
B08,,HOP,7.23,FALSE,FALSE,FALSE
B08,,HOP,6.94,FALSE,FALSE,FALSE
B08,,HOP,14.32,FALSE,FALSE,FALSE
B08,,HOP,10.89,FALSE,FALSE,FALSE
B08,,HOP,9.54,FALSE,FALSE,FALSE
B08,,HOP,9.11,FALSE,FALSE,FALSE
B08,,HOP,9.4,FALSE,FALSE,FALSE
B08,,HOP,7.23,FALSE,FALSE,FALSE
B08,,HOP,8.42,FALSE,FALSE,FALSE
B08,,HOP,7.53,FALSE,FALSE,FALSE
B08,,HOP,7.16,FALSE,FALSE,FALSE
B08,,HOP,6.18,FALSE,FALSE,FALSE
B08,,HOP,5.28,FALSE,FALSE,FALSE
B08,,HOP,6.8,FALSE,FALSE,FALSE
B08,,HOP,5.44,FALSE,FALSE,FALSE
B08,,HOP,6.05,FALSE,FALSE,FALSE
B08,,HOP,5.55,FALSE,FALSE,FALSE
B08,,HOP,4.16,FALSE,FALSE,FALSE
B08,,HOP,4.91,FALSE,FALSE,FALSE
B08,,HOP,5.79,FALSE,FALSE,FALSE
B08,,HOP,6.06,FALSE,FALSE,FALSE
B08,,HOP,4.4,FALSE,FALSE,FALSE
B08,,HOP,4.01,FALSE,FALSE,FALSE
B08,,HOP,9.92,FALSE,FALSE,FALSE
B08,,HOP,3.27,FALSE,FALSE,FALSE
B08,,HOP,3.74,FALSE,FALSE,FALSE
B08,,HOP,3.85,FALSE,FALSE,FALSE
B08,,HOP,3.58,FALSE,FALSE,FALSE
B08,,HOP,3.77,FALSE,FALSE,FALSE
B08,,HOP,3.6,FALSE,FALSE,FALSE
B08,,HOP,2.22,FALSE,FALSE,FALSE
B08,15,HOP,57.16,FALSE,TRUE,TRUE
B08,16,HOP,21.05,FALSE,TRUE,TRUE
B08,17,HOP,17.09,FALSE,TRUE,TRUE
B08,18,HOP,8.25,FALSE,TRUE,TRUE
B08,19,HOP,18.65,FALSE,TRUE,TRUE
B08,20,HOP,14.46,FALSE,TRUE,TRUE
B08,21,HOP,11.86,FALSE,TRUE,TRUE
B08,22,HOP,15.08,FALSE,TRUE,TRUE
B08,23,HOP,13.53,FALSE,TRUE,TRUE
B08,24,HOP,26.01,FALSE,TRUE,TRUE
B08,25,HOP,18.09,FALSE,TRUE,TRUE
B08,26,HOP,10.3,FALSE,TRUE,TRUE
B08,27,HOP,13.34,FALSE,TRUE,TRUE
B08,28,HOP,7.81,FALSE,TRUE,TRUE
B08,29,HOP,11.27,FALSE,TRUE,TRUE
B09,2,CC,44.05,FALSE,FALSE,FALSE
B09,11,CC,35.29,FALSE,FALSE,FALSE
B09,13,CC,41.47,FALSE,FALSE,FALSE
B09,19,CC,71.88,FALSE,FALSE,FALSE
B09,20,CC,26.81,FALSE,FALSE,FALSE
B09,24,CC,20.15,FALSE,FALSE,FALSE
B09,35,CC,25.35,FALSE,FALSE,FALSE
B09,40,CC,23.54,FALSE,FALSE,FALSE
B09,41,CC,16.61,FALSE,FALSE,FALSE
B09,44,CC,24.11,FALSE,FALSE,FALSE
B09,51,CC,46.95,FALSE,FALSE,FALSE
B09,52,CC,72.99,FALSE,FALSE,FALSE
B09,53,CC,5.5,FALSE,FALSE,FALSE
B09,54,CC,20.9,FALSE,FALSE,FALSE
B09,55,CC,27.08,FALSE,FALSE,FALSE
B09,60,CC,22.51,FALSE,FALSE,FALSE
B09,63,CC,24,FALSE,FALSE,FALSE
B09,64,CC,15.75,FALSE,FALSE,FALSE
B09,69,CC,16.57,FALSE,FALSE,FALSE
B09,74,CC,38.84,FALSE,FALSE,FALSE
B09,76,CC,25.5,FALSE,FALSE,FALSE
B09,80,CC,47.1,FALSE,FALSE,FALSE
B09,85,CC,6.31,FALSE,FALSE,FALSE
B09,86,CC,4.87,FALSE,FALSE,FALSE
B09,87,CC,62.29,FALSE,FALSE,FALSE
B09,94,CC,30.9,FALSE,FALSE,FALSE
B09,97,CC,30.38,FALSE,FALSE,FALSE
B09,99,CC,20.61,FALSE,FALSE,FALSE
B09,100,CC,4.64,FALSE,FALSE,FALSE
B09,101,CC,30.16,FALSE,FALSE,FALSE
B09,116,CC,9.5,FALSE,FALSE,FALSE
B09,121,CC,29.98,FALSE,FALSE,FALSE
B09,122,CC,11.37,FALSE,FALSE,FALSE
B09,124,CC,34.28,FALSE,FALSE,FALSE
B09,126,CC,16.76,FALSE,FALSE,FALSE
B09,129,CC,22.53,FALSE,FALSE,FALSE
B09,132,CC,21.3,FALSE,FALSE,FALSE
B09,137,CC,11.58,FALSE,FALSE,FALSE
B09,138,CC,13.33,FALSE,FALSE,FALSE
B09,139,CC,8.45,FALSE,FALSE,FALSE
B09,148,CC,13.43,FALSE,FALSE,FALSE
B09,149,CC,12.26,FALSE,FALSE,FALSE
B09,153,CC,8.19,FALSE,FALSE,FALSE
B09,157,CC,8.68,FALSE,FALSE,FALSE
B09,167,CC,6.09,FALSE,FALSE,FALSE
B09,170,CC,4.35,FALSE,FALSE,FALSE
B09,174,CC,4.68,FALSE,FALSE,FALSE
B09,179,CC,6.4,FALSE,FALSE,FALSE
B09,186,CC,3.53,FALSE,FALSE,FALSE
B09,187,CC,4.15,FALSE,FALSE,FALSE
B09,190,CC,4.27,FALSE,FALSE,FALSE
B09,193,CC,32.46,FALSE,FALSE,FALSE
B09,194,CC,13.35,FALSE,FALSE,FALSE
B09,204,CC,15.68,FALSE,FALSE,FALSE
B09,219,CC,10.05,FALSE,FALSE,FALSE
B09,222,CC,8.96,FALSE,FALSE,FALSE
B09,231,CC,8.76,FALSE,FALSE,FALSE
B09,233,CC,8.08,FALSE,FALSE,FALSE
B09,239,CC,5.24,FALSE,FALSE,FALSE
B09,245,CC,6.25,FALSE,FALSE,FALSE
B09,248,CC,4.28,FALSE,FALSE,FALSE
B09,252,CC,3.51,FALSE,FALSE,FALSE
B09,254,CC,32.03,FALSE,FALSE,FALSE
B09,256,CC,28.24,FALSE,FALSE,FALSE
B09,260,CC,19.65,FALSE,FALSE,FALSE
B09,265,CC,14.36,FALSE,FALSE,FALSE
B09,266,CC,18.69,FALSE,FALSE,FALSE
B09,268,CC,23.17,FALSE,FALSE,FALSE
B09,276,CC,9.96,FALSE,FALSE,FALSE
B09,278,CC,11.09,FALSE,FALSE,FALSE
B09,280,CC,8.22,FALSE,FALSE,FALSE
B09,282,CC,4.64,FALSE,FALSE,FALSE
B09,291,CC,4.88,FALSE,FALSE,FALSE
B09,292,CC,51.77,FALSE,FALSE,FALSE
B09,297,CC,18.34,FALSE,FALSE,FALSE
B09,301,CC,8.14,FALSE,FALSE,FALSE
B09,305,CC,56.68,FALSE,FALSE,FALSE
B09,307,CC,64.65,FALSE,FALSE,FALSE
B09,308,CC,12.84,FALSE,FALSE,FALSE
B09,311,CC,6.51,FALSE,FALSE,FALSE
B09,314,CC,5.4,FALSE,FALSE,FALSE
B09,320,CC,5.01,FALSE,FALSE,FALSE
B09,323,CC,2.74,FALSE,FALSE,FALSE
B09,325,CC,6.34,FALSE,FALSE,FALSE
B09,332,CC,5.68,FALSE,FALSE,FALSE
B09,336,CC,4.67,FALSE,FALSE,FALSE
B09,337,CC,4.55,FALSE,FALSE,FALSE
B09,339,CC,4.56,FALSE,FALSE,FALSE
B09,341,CC,4.26,FALSE,FALSE,FALSE
B09,342,CC,4.65,FALSE,FALSE,FALSE
B09,343,CC,4.39,FALSE,FALSE,FALSE
B09,348,CC,3.9,FALSE,FALSE,FALSE
B09,49,CC,3.81,FALSE,FALSE,FALSE
B09,88,CC,4.84,FALSE,FALSE,FALSE
B09,126,CC,3.57,FALSE,FALSE,FALSE
B09,152,CC,6.03,FALSE,FALSE,FALSE
B09,253,CC,2.59,FALSE,FALSE,FALSE
B09,260,CC,3.7,FALSE,FALSE,FALSE
B09,299,CC,2.83,FALSE,FALSE,FALSE
B09,323,CC,3.95,FALSE,FALSE,FALSE
B10,9,SOB,33.7,FALSE,FALSE,FALSE
B10,11,SOB,52.53,FALSE,FALSE,FALSE
B10,14,SOB,48.03,FALSE,FALSE,FALSE
B10,17,SOB,31.17,FALSE,FALSE,FALSE
B10,25,SOB,27.46,FALSE,FALSE,FALSE
B10,27,SOB,34.66,FALSE,FALSE,FALSE
B10,39,SOB,32.7,FALSE,FALSE,FALSE
B10,42,SOB,44.62,FALSE,FALSE,FALSE
B10,50,SOB,42.33,FALSE,FALSE,FALSE
B10,56,SOB,24.09,FALSE,FALSE,FALSE
B10,58,SOB,25.29,FALSE,FALSE,FALSE
B10,65,SOB,17.29,FALSE,FALSE,FALSE
B10,71,SOB,16.64,FALSE,FALSE,FALSE
B10,75,SOB,15.55,FALSE,FALSE,FALSE
B10,78,SOB,27.44,FALSE,FALSE,FALSE
B10,88,SOB,25.52,FALSE,FALSE,FALSE
B10,94,SOB,29.1,FALSE,FALSE,FALSE
B10,98,SOB,22.23,FALSE,FALSE,FALSE
B10,100,SOB,17.33,FALSE,FALSE,FALSE
B10,109,SOB,17.97,FALSE,FALSE,FALSE
B10,117,SOB,16.14,FALSE,FALSE,FALSE
B10,119,SOB,28.43,FALSE,FALSE,FALSE
B10,133,SOB,29.38,FALSE,FALSE,FALSE
B10,138,SOB,23.54,FALSE,FALSE,FALSE
B10,152,SOB,23.44,FALSE,FALSE,FALSE
B10,154,SOB,17.76,FALSE,FALSE,FALSE
B10,166,SOB,27.31,FALSE,FALSE,FALSE
B10,167,SOB,18.99,FALSE,FALSE,FALSE
B10,173,SOB,31.36,FALSE,FALSE,FALSE
B10,180,SOB,17,FALSE,FALSE,FALSE
B10,181,SOB,15.21,FALSE,FALSE,FALSE
B10,183,SOB,12.88,FALSE,FALSE,FALSE
B10,187,SOB,13.83,FALSE,FALSE,FALSE
B10,195,SOB,9.34,FALSE,FALSE,FALSE
B10,199,SOB,9.1,FALSE,FALSE,FALSE
B10,201,SOB,9.32,FALSE,FALSE,FALSE
B10,206,SOB,9.4,FALSE,FALSE,FALSE
B10,209,SOB,5.83,FALSE,FALSE,FALSE
B10,217,SOB,7.55,FALSE,FALSE,FALSE
B10,219,SOB,8.09,FALSE,FALSE,FALSE
B10,221,SOB,9.23,FALSE,FALSE,FALSE
B10,223,SOB,9.83,FALSE,FALSE,FALSE
B10,224,SOB,6.87,FALSE,FALSE,FALSE
B10,230,SOB,6.35,FALSE,FALSE,FALSE
B10,233,SOB,5.23,FALSE,FALSE,FALSE
B10,235,SOB,7.03,FALSE,FALSE,FALSE
B10,239,SOB,20.79,FALSE,FALSE,FALSE
B10,240,SOB,43.52,FALSE,FALSE,FALSE
B10,241,SOB,29.17,FALSE,FALSE,FALSE
B10,249,SOB,29.83,FALSE,FALSE,FALSE
B10,257,SOB,53.07,FALSE,FALSE,FALSE
B10,259,SOB,51.28,FALSE,FALSE,FALSE
B10,260,SOB,45.15,FALSE,FALSE,FALSE
B10,262,SOB,16.29,FALSE,FALSE,FALSE
B10,269,SOB,15.86,FALSE,FALSE,FALSE
B10,270,SOB,13.09,FALSE,FALSE,FALSE
B10,275,SOB,13.58,FALSE,FALSE,FALSE
B10,276,SOB,12.27,FALSE,FALSE,FALSE
B10,288,SOB,9.83,FALSE,FALSE,FALSE
B10,291,SOB,11.11,FALSE,FALSE,FALSE
B10,301,SOB,10.78,FALSE,FALSE,FALSE
B10,302,SOB,10.73,FALSE,FALSE,FALSE
B10,303,SOB,10.56,FALSE,FALSE,FALSE
B10,307,SOB,9.38,FALSE,FALSE,FALSE
B10,310,SOB,8.22,FALSE,FALSE,FALSE
B10,312,SOB,6.76,FALSE,FALSE,FALSE
B10,320,SOB,6.19,FALSE,FALSE,FALSE
B10,321,SOB,11.45,FALSE,FALSE,FALSE
B10,322,SOB,10.37,FALSE,FALSE,FALSE
B10,331,SOB,10.19,FALSE,FALSE,FALSE
B10,335,SOB,8.28,FALSE,FALSE,FALSE
B10,341,SOB,6.09,FALSE,FALSE,FALSE
B10,359,SOB,6.26,FALSE,FALSE,FALSE
B10,361,SOB,11.29,FALSE,FALSE,FALSE
B10,363,SOB,16.98,FALSE,FALSE,FALSE
B10,366,SOB,9.7,FALSE,FALSE,FALSE
B10,369,SOB,5.81,FALSE,FALSE,FALSE
B10,370,SOB,7.38,FALSE,FALSE,FALSE
B10,372,SOB,8.75,FALSE,FALSE,FALSE
B10,383,SOB,11.24,FALSE,FALSE,FALSE
B10,389,SOB,7.4,FALSE,FALSE,FALSE
B10,393,SOB,8.42,FALSE,FALSE,FALSE
B10,400,SOB,5.8,FALSE,FALSE,FALSE
B10,410,SOB,6.76,FALSE,FALSE,FALSE
B10,415,SOB,4.71,FALSE,FALSE,FALSE
B10,417,SOB,4.98,FALSE,FALSE,FALSE
B10,422,SOB,3.79,FALSE,FALSE,FALSE
B10,424,SOB,4.98,FALSE,FALSE,FALSE
B10,431,SOB,5.51,FALSE,FALSE,FALSE
B10,434,SOB,4.24,FALSE,FALSE,FALSE
B10,437,SOB,3.76,FALSE,FALSE,FALSE
B10,450,SOB,4.49,FALSE,FALSE,FALSE
B10,455,SOB,4.15,FALSE,FALSE,FALSE
B10,458,SOB,2.85,FALSE,FALSE,FALSE
B10,461,SOB,2.35,FALSE,FALSE,FALSE
B10,462,SOB,5.47,FALSE,FALSE,FALSE
B10,468,SOB,3.15,FALSE,FALSE,FALSE
B10,483,SOB,4.67,FALSE,FALSE,FALSE
B10,492,SOB,3.57,FALSE,FALSE,FALSE
B10,501,SOB,2.78,FALSE,FALSE,FALSE
B10,26,SOB,23.88,FALSE,TRUE,TRUE
B10,27,SOB,22.66,FALSE,TRUE,TRUE
B10,28,SOB,10.96,FALSE,TRUE,TRUE
B10,29,SOB,7.84,FALSE,TRUE,TRUE
B11,4,LOM,44.01,FALSE,FALSE,FALSE
B11,5,LOM,42.7,FALSE,FALSE,FALSE
B11,8,LOM,35.06,FALSE,FALSE,FALSE
B11,10,LOM,21.95,FALSE,FALSE,FALSE
B11,14,LOM,16.42,FALSE,FALSE,FALSE
B11,15,LOM,46.56,FALSE,FALSE,FALSE
B11,23,LOM,47.34,FALSE,FALSE,FALSE
B11,24,LOM,38.53,FALSE,FALSE,FALSE
B11,28,LOM,26.8,FALSE,FALSE,FALSE
B11,29,LOM,31.7,FALSE,FALSE,FALSE
B11,37,LOM,47.98,FALSE,FALSE,FALSE
B11,40,LOM,48.19,FALSE,FALSE,FALSE
B11,43,LOM,47.66,FALSE,FALSE,FALSE
B11,45,LOM,46.59,FALSE,FALSE,FALSE
B11,46,LOM,36.93,FALSE,FALSE,FALSE
B11,54,LOM,24.39,FALSE,FALSE,FALSE
B11,62,LOM,30.01,FALSE,FALSE,FALSE
B11,66,LOM,20.04,FALSE,FALSE,FALSE
B11,77,LOM,17,FALSE,FALSE,FALSE
B11,79,LOM,12.83,FALSE,FALSE,FALSE
B11,87,LOM,18.04,FALSE,FALSE,FALSE
B11,93,LOM,24.44,FALSE,FALSE,FALSE
B11,111,LOM,24.18,FALSE,FALSE,FALSE
B11,122,LOM,24.07,FALSE,FALSE,FALSE
B11,130,LOM,26.5,FALSE,FALSE,FALSE
B11,132,LOM,20.61,FALSE,FALSE,FALSE
B11,141,LOM,18.55,FALSE,FALSE,FALSE
B11,143,LOM,17.13,FALSE,FALSE,FALSE
B11,156,LOM,15.49,FALSE,FALSE,FALSE
B11,168,LOM,12.57,FALSE,FALSE,FALSE
B11,172,LOM,15.05,FALSE,FALSE,FALSE
B11,173,LOM,15.36,FALSE,FALSE,FALSE
B11,181,LOM,16.26,FALSE,FALSE,FALSE
B11,185,LOM,13.02,FALSE,FALSE,FALSE
B11,192,LOM,11.27,FALSE,FALSE,FALSE
B11,202,LOM,13.23,FALSE,FALSE,FALSE
B11,203,LOM,10.8,FALSE,FALSE,FALSE
B11,204,LOM,13.1,FALSE,FALSE,FALSE
B11,216,LOM,11.21,FALSE,FALSE,FALSE
B11,218,LOM,11.22,FALSE,FALSE,FALSE
B11,227,LOM,8.96,FALSE,FALSE,FALSE
B11,234,LOM,8.34,FALSE,FALSE,FALSE
B11,257,LOM,10.86,FALSE,FALSE,FALSE
B11,276,LOM,13.85,FALSE,FALSE,FALSE
B11,296,LOM,57.56,FALSE,FALSE,FALSE
B11,301,LOM,59.06,FALSE,FALSE,FALSE
B11,302,LOM,45.61,FALSE,FALSE,FALSE
B11,306,LOM,26.22,FALSE,FALSE,FALSE
B11,309,LOM,18.59,FALSE,FALSE,FALSE
B11,314,LOM,13.83,FALSE,FALSE,FALSE
B11,317,LOM,10.69,FALSE,FALSE,FALSE
B11,318,LOM,7.43,FALSE,FALSE,FALSE
B11,323,LOM,8.36,FALSE,FALSE,FALSE
